year,county,acres_burn,fire_name,avg_acres_burned,avg_fires_per_year,total_acres_burned,total_fires
2012,Mono,19.9612617,BIEDERMAN,1795.060906416923,2.8260869565217392,116678.95891710003,65
2012,Mono,12575.2382812,INDIAN,1795.060906416923,2.8260869565217392,116678.95891710003,65
2012,Kern,93.256813,MIDOLI 2,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,San Diego,6.940402,BUCKMAN 2,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,San Diego,14.0619078,COTTONWOOD,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,San Diego,10.9439783,LA POSTA,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,El Dorado,44.3057861,HAZEL,1818.2146183294117,5.409090909090909,216367.5395812,119
2012,Placer,15.10151,STAR,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Fresno,50.004982,DERRICK,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,10.5880947,DUNLAP,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,44.0907097,FIRESTONE,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,135.8577881,LANES,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,36.7559586,PIEDRA,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,90.8422394,PINE,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Kings,43.6804161,REEF,257.81606065625,1.6,4125.0569705,16
2012,Fresno,10.1308231,RIDGE,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,22.7235737,RUTH,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Fresno,21.090044,TRACTOR,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Humboldt,5.1975861,ARROW COMPLEX,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Humboldt,0.5528333,ARROW COMPLEX,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Humboldt,1.8212837,ARROW COMPLEX,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Humboldt,10.4508028,ARROW COMPLEX,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Humboldt,2.2481654,ARROW COMPLEX,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Humboldt,60.7641907,ARROW COMPLEX,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Mono,12.4629869,SAGE HEN,1795.060906416923,2.8260869565217392,116678.95891710003,65
2012,Siskiyou,44.2805786,BILL,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,24.0127258,CARIBOU,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,14.0626621,CECIL,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,317.6488953,DILLON,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,22266.9453125,GOFF,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,229.4073792,LICK,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,16.5757046,RED,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Kern,3.5778437,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,3.1572466,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,4.8455639,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,21.4501781,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,0.7917694,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,1.3464322,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,0.2572567,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,17.289999,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,1.0048807,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,35.6107674,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,0.8748451,NA,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,0.0423834,155 FIRE,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,3.9166596,BEALE,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,1.5679342,BLUE,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,4.21137,CAMP 9,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,7.5904942,CHESTER EXT,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,1.2267588,CHOCTAW,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,1451.6337891,CLEAR,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,0.8198445,COLE,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,20.9798813,CONDOR,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,5.085289,WALKER,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,17.7681866,WOFFORD,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Los Angeles,7.086761,AGUA,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,12.3121328,ALISO FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,9.2607479,BOUQUET,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,0.6287549,CASTLE ROCK FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,146.9888916,COPCO FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,0.393941,ESCONDIDO FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,488.7407837,FIVE MILE FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,5.8109679,GLADDING,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,7.48768,HIGHWAY,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,47.1952667,HILLSIDE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,885.1592407,HILLSIDE FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,4.1140103,MARTINEZ FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,10.9020433,MESA FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,1.0062814,MULHOLLAND,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,94.3376312,OASIS FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,5.2621632,OLIVEVIEW,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,27.0922298,RIDGE FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,13.6106758,TEJON,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,71.6971588,TOVEY FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,126.4701004,TREE FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,0.2644691,VANTAGE POINTE FIRE,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,8.2507334,VINCENT,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,6.4496946,RUSTIC,2167.246773475127,24.625,1280842.8431238013,591
2012,Los Angeles,53.5231247,SEPULVEDA PASS,2167.246773475127,24.625,1280842.8431238013,591
2012,Lassen,230.5122375,CHENEY,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Yolo,601.84729,FOREST,1006.5446692733333,2.142857142857143,30196.340078199995,30
2012,Colusa,4429.4008789,SITES COMPLEX,56894.547656085284,2.2666666666666666,1934414.6203068998,34
2012,Colusa,17942.1484375,SIXTEEN COMPLEX,56894.547656085284,2.2666666666666666,1934414.6203068998,34
2012,Napa,196.7217865,SODA,5455.704999508824,3.4,370987.9399666001,68
2012,Sonoma,5.7285552,STONY,1049.3852362731707,5.125,86049.58937439999,82
2012,Lake,313.9961548,TWENTY_NINE,2366.2633711311473,6.421052631578948,288684.131278,122
2012,Colusa,5102.5825195,WALKER,56894.547656085284,2.2666666666666666,1934414.6203068998,34
2012,Lake,2831.4228516,WYE,2366.2633711311473,6.421052631578948,288684.131278,122
2012,Ventura,27.2593937,BLUE,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,689.6713867,HILL,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Santa Barbara,43.5677299,LOOKOUT,4885.447862624118,7.083333333333333,830526.1366461001,170
2012,Ventura,360.8287964,OZENA,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,47.1735992,TINTA,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,63.831131,VALLEY FIRE,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Santa Barbara,11.4273977,YELLOWJACKET,4885.447862624118,7.083333333333333,830526.1366461001,170
2012,Modoc,622.2993164,ANTELOPE,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Modoc,1664.8212891,LAKE,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Modoc,41.83918,SALISBURY,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Modoc,141.7716675,SISTERS,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Mendocino,194.5759735,FLYNN,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,51.4153061,GRADE,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,13.7434511,MILL,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,374.8728943,NORTH,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,0.730868,POND,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,21.9360828,POND,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,9.9027328,RIVER,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Lake,4509.2875977,SCOTTS,2366.2633711311473,6.421052631578948,288684.131278,122
2012,Mendocino,13.2746344,VIEW,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mariposa,1662.4000244,GAINES,2753.921167997248,9.083333333333334,600354.8146234003,218
2012,Colusa,29525.4511719,MILL,56894.547656085284,2.2666666666666666,1934414.6203068998,34
2012,Mendocino,41812.5195312,NORTH PASS,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,5.3696961,NORTH PASS,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Mendocino,10.4753761,NORTH PASS,1107.1124279236112,6.545454545454546,159424.18962100006,144
2012,Sonoma,29.5516891,MARTINONI,1049.3852362731707,5.125,86049.58937439999,82
2012,San Diego,5320.1157227,BANNER FIRE,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,San Diego,61.5597305,BORDER 6,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,San Diego,56.17696,BORDER 7,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,San Diego,2006.9619141,CHIHAUHAU 2,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,San Diego,995.6812134,OLD - 2,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,Tuolumne,20.4633656,OTAY - 3,408.9012248450704,8.875,87095.960892,213
2012,San Diego,2555.588623,SHOCKEY,2873.9965697170533,14.416666666666666,994402.8131220996,346
2012,Yuba,109.8762894,BEALE,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Placer,79.6756668,BREWER,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Yuba,187.8274078,BROADWAY NORTH COMPLEX,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Yuba,14.9754992,COLLINS,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Yuba,82.9897232,COLUMBIA,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Yuba,19.8185368,COUNTY,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Placer,21.7644615,DYER,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Placer,168.4774628,FIDDYMENT,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Placer,13.0527601,FIDDYMENT,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Yuba,8.8018723,HAMMONTON,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Sutter,39.4247398,ISLAND,239.86584691875,1.7777777777777777,3837.8535507000006,16
2012,Yuba,199.3231659,RAMIREZ,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Placer,2635.2114258,ROBBERS,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Yuba,13.0300808,TWENTY,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Yuba,22.877739,WALDO,121.9748129937008,5.7727272727272725,15490.801250199998,127
2012,Placer,96.7399673,WALTZ,515.2089396697675,7.166666666666667,88615.93762320002,172
2012,Modoc,39.136795,40,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Lassen,154.7331543,CONSTANIA,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Lassen,227.1395264,MARR,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Modoc,3659.4650879,NELSON (W-1),2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Lassen,12.4496822,RED,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Lassen,315511.5,RUSH,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Modoc,65.7381973,SCHALER,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Lassen,1150.857666,SPANISH,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Humboldt,121.8342361,SPANISH,3102.2868522527397,6.636363636363637,452933.88042889995,146
2012,Lassen,17.1448765,STONE,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Lassen,38.6461334,TERMO,5534.362569703743,7.791666666666667,1034925.8005346,187
2012,Orange,43.9740334,SANTIAGO,898.0120072253732,6.7,120333.60896819997,134
2012,Plumas,11.9515038,BRIDGE,2206.1602422604396,4.333333333333333,200760.58204569994,91
2012,Plumas,76349.7109375,CHIPS,2206.1602422604396,4.333333333333333,200760.58204569994,91
2012,Plumas,2.9160342,PEAK,2206.1602422604396,4.333333333333333,200760.58204569994,91
2012,Plumas,708.7601318,PEAK,2206.1602422604396,4.333333333333333,200760.58204569994,91
2012,Riverside,44.45541,BLUFF,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,25.8826542,BLUFF 2,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,6.4131713,BONITA,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,10.0564528,BRADFORD,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,2637.3625488,BUCK,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,71.6501999,CEDAR,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,97.7754364,FREEWAY,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,16.1173401,GILMER,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,256.1035461,LAKEPOINTE,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,20.5580368,LINDELL,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,45.8842125,RED,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,45.634285,ROCK,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,4.2558646,SCOTT,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,4.7519932,TAFFLE,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,0.2373483,TAFFLE,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,402.8370667,VISTA,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,309.348999,VOLCANO,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Riverside,15.2353373,WHITEWATER,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Shasta,46040.1484375,BAGLEY,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,268.6776428,COAL,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Trinity,1720.2116699,FLAT,3346.971937926405,7.416666666666667,595761.0049508997,178
2012,Trinity,74.954895,HAPPY,3346.971937926405,7.416666666666667,595761.0049508997,178
2012,Shasta,9.7144165,LAKE,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Trinity,71.3269272,LOMA,3346.971937926405,7.416666666666667,595761.0049508997,178
2012,Siskiyou,15.2889166,PARK,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Shasta,982.1165161,SALT CREEK,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Trinity,4406.5249023,STAFFORD,3346.971937926405,7.416666666666667,595761.0049508997,178
2012,Shasta,551.6505127,WARD,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,148.9871216,CREEK,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,1037.8757324,DALE,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,53.6598091,IRON,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,20.4612751,LCA 1-9,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,247.8639679,POWER,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Shasta,13.289752,WONDERLAND 2,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Siskiyou,35.0452843,AIRPORT,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.9245238,BAILEY,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,2.5442231,BOLES,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,64.1054077,CRAM,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,1.0199307,DENNIS,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,1.0465695,DORRIS,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,3.2861552,DUZEL,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,2.311249,EDGEWOOD,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,2.3450291,JOYLAND,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,20.3119869,KUCK,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,6.2242751,MOFFETT,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.4858736,MONTAGUE,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,192.0435638,OAK,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.0487407,PICARD_1,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.418681,PICARD_2,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.1121255,PICARD_3,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.061134,PICARD_4,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.1757126,PICARD_5,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.5372313,PIONEER,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,0.7661005,REYNOLDS,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,4.5321383,SHASTA,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Siskiyou,10.1763783,SYLVA,3286.029495477367,18.041666666666668,1422850.7715417007,433
2012,Fresno,717.9003296,BEAR,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Madera,10.1463795,CHINA,956.2385873490001,4.3478260869565215,95623.85873490004,100
2012,Madera,10.8687658,COW,956.2385873490001,4.3478260869565215,95623.85873490004,100
2012,Madera,14.6583977,SUMMIT,956.2385873490001,4.3478260869565215,95623.85873490004,100
2012,Kern,11.7681227,CAMPGROUND,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Tulare,1707.5854492,GEORGE,3529.422226314043,9.791666666666666,829414.2231837998,235
2012,Kern,385.1861877,GULCH,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Kern,330.9690552,HEALD,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Tulare,254.0029144,SLIDES,3529.422226314043,9.791666666666666,829414.2231837998,235
2012,Kern,10.1715422,WOOLSTAFF,755.8509151857381,24.833333333333332,450487.1454507003,596
2012,Trinity,20.7736969,RUTH DAM,3346.971937926405,7.416666666666667,595761.0049508997,178
2012,Trinity,12.8029079,SWIM,3346.971937926405,7.416666666666667,595761.0049508997,178
2012,Mariposa,10.2691183,DEER,2753.921167997248,9.083333333333334,600354.8146234003,218
2012,Tuolumne,27.0642662,DONNELL,408.9012248450704,8.875,87095.960892,213
2012,Calaveras,1136.7758789,RAMSEY,547.5166738202021,4.95,54204.150708199995,99
2012,Tuolumne,9.0162334,SOURGRASS,408.9012248450704,8.875,87095.960892,213
2012,Mariposa,19.9615917,SPUR,2753.921167997248,9.083333333333334,600354.8146234003,218
2012,Alpine,180.1101837,WHEATS,14687.00496502414,1.8125,425923.1439857,29
2012,Tuolumne,27.8045158,ARMARIO,408.9012248450704,8.875,87095.960892,213
2012,Calaveras,70.3437576,GOPHER,547.5166738202021,4.95,54204.150708199995,99
2012,Tuolumne,64.3606033,GRAHAM,408.9012248450704,8.875,87095.960892,213
2012,Calaveras,95.5646591,HORSESHOE,547.5166738202021,4.95,54204.150708199995,99
2012,Tuolumne,112.1597748,LA GRANGE,408.9012248450704,8.875,87095.960892,213
2012,Calaveras,134.2809143,PENN,547.5166738202021,4.95,54204.150708199995,99
2012,Tuolumne,827.6981201,SEVEN,408.9012248450704,8.875,87095.960892,213
2012,San Joaquin,45.9924507,SHELLY,760.3140367457142,2.0588235294117645,26610.991286100005,35
2012,Shasta,27670.3789062,PONDEROSA,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Ventura,21.8864193,CONEJO,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,12.363678,HOWARD,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,29.0626335,MOUNT SINAI,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,35.3461113,SKYLINE,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Ventura,75.2023849,TELEGRAPH,713.9873099008099,10.291666666666666,176354.86554550004,247
2012,Modoc,92944.53125,BARRY POINT,2179.2609237518136,8.041666666666666,420597.3582841003,193
2012,Tulare,3.573257,TURKEY,3529.422226314043,9.791666666666666,829414.2231837998,235
2012,Imperial,30.2767773,ALAMO,138.90497223043477,1.7692307692307692,3194.8143613,23
2012,Riverside,257.6587219,QUAIL,1457.0310257545993,14.041666666666666,491019.4556793002,337
2012,Inyo,440.8306274,PASS,1886.8387318108435,3.772727272727273,156607.61474029996,83
2012,Inyo,8.6804247,SOUTH,1886.8387318108435,3.772727272727273,156607.61474029996,83
2012,Shasta,28073.203125,READING,3952.487591378281,9.208333333333334,873499.7576946,221
2012,Fresno,324.343811,WOODS CREEK,2883.146307944982,11.208333333333334,775566.3568371999,269
2012,Mariposa,1704.9259033,CASCADE,2753.921167997248,9.083333333333334,600354.8146234003,218
2012,Siskiyou,977.0249634,HELLO,3286.029495477367,18.041666666666668,1422850.7715417007,433
2011,El Dorado,46.5366096,GROOVY,1818.2146183294117,5.409090909090909,216367.5395812,119
2011,El Dorado,14.7861586,ONYX,1818.2146183294117,5.409090909090909,216367.5395812,119
2011,Los Angeles,25.8902607,CROSSOVER,2167.246773475127,24.625,1280842.8431238013,591
2011,Los Angeles,1.2024573,DEL,2167.246773475127,24.625,1280842.8431238013,591
2011,Los Angeles,601.9915771,MINT,2167.246773475127,24.625,1280842.8431238013,591
2011,Los Angeles,2.1424541,PELONA,2167.246773475127,24.625,1280842.8431238013,591
2011,Los Angeles,0.5551066,SHEEP,2167.246773475127,24.625,1280842.8431238013,591
2011,Los Angeles,19.2293587,STRIKE,2167.246773475127,24.625,1280842.8431238013,591
2011,Kern,674.2451172,58 COMPLEX,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,Mono,1045.6090088,BUCKEYE,1795.060906416923,2.8260869565217392,116678.95891710003,65
2011,Kern,86.5850296,ELK 2,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,Kern,18.873621,ERSKINE,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,Kern,151.0211639,KEY,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,Kern,120.4073105,PEAK,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,Kern,134.3596649,TUPMAN,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,Kern,182.7200165,UNKNOWN,755.8509151857381,24.833333333333332,450487.1454507003,596
2011,San Bernardino,54.3017921,ARROWHEAD,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,San Bernardino,25.7017841,DEEP,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,San Bernardino,5.9350467,DEEP CREEK,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,Riverside,15.9106655,FREE,1457.0310257545993,14.041666666666666,491019.4556793002,337
2011,San Bernardino,1159.3251953,HILL,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,San Bernardino,322.3914795,KEN,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,San Bernardino,32.887989,MILL,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,San Bernardino,54.8562279,MOMYER,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,Riverside,18.3498211,PALM,1457.0310257545993,14.041666666666666,491019.4556793002,337
2011,Riverside,32.0390739,PONY,1457.0310257545993,14.041666666666666,491019.4556793002,337
2011,Riverside,29.1725483,VALLEY,1457.0310257545993,14.041666666666666,491019.4556793002,337
2011,San Bernardino,294.4361572,BOWEN,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,Inyo,440.6907959,CENTER,1886.8387318108435,3.772727272727273,156607.61474029996,83
2011,San Bernardino,67.3873978,FLORIDA,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,Inyo,5799.8413086,JOHN,1886.8387318108435,3.772727272727273,156607.61474029996,83
2011,San Bernardino,143.4112091,ROUNDUP,1847.5510703515038,11.565217391304348,491448.5847135001,266
2011,Inyo,908.4495239,WINTERTON,1886.8387318108435,3.772727272727273,156607.61474029996,83
2011,Monterey,83.7720108,ARDO,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,Monterey,134.7687225,ARGYLE,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,Monterey,384.7950134,CATTLEMAN,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,Monterey,97.3913727,FREEMAN,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,San Benito,14.7146397,LEWIS,218.63181090645162,2.9523809523809526,13555.172276199999,62
2011,Monterey,19.6501808,LOCKWOOD,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,San Benito,27.0349483,LONEOAK,218.63181090645162,2.9523809523809526,13555.172276199999,62
2011,Monterey,832.1210938,METZ,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,Monterey,16.1624317,MUSTANG,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,Monterey,89.8280487,PINE,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,San Benito,22.3891621,RED BARN,218.63181090645162,2.9523809523809526,13555.172276199999,62
2011,Monterey,215.6143188,RELIZ,3772.899721702198,7.913043478260869,686667.7493497998,182
2011,San Benito,12.5717735,ROCKS,218.63181090645162,2.9523809523809526,13555.172276199999,62
2011,San Benito,78.7411194,ROSA,218.63181090645162,2.9523809523809526,13555.172276199999,62
2011,Monterey,68.46138,SARGENTS,3772.899721702198,7.913043478260869,686667.7493497998,182
