county,longitude,latitude,elevation_m,date,climate_factor,value
Humboldt,-123.93,40.71,698,2006,tmin_degrees_c,7.3
Humboldt,-123.93,40.71,698,2006,tmean_degrees_c,12.1
Humboldt,-123.93,40.71,698,2006,tmax_degrees_c,16.8
Humboldt,-123.93,40.71,698,2006,vpdmin_h_pa,2.25
Humboldt,-123.93,40.71,698,2006,vpdmax_h_pa,10.35
Humboldt,-123.93,40.71,698,2007,ppt_mm,1416.48
Humboldt,-123.93,40.71,698,2007,tmin_degrees_c,6.5
Humboldt,-123.93,40.71,698,2007,tmean_degrees_c,11.7
Humboldt,-123.93,40.71,698,2007,tmax_degrees_c,17
Humboldt,-123.93,40.71,698,2007,vpdmin_h_pa,1.17
Humboldt,-123.93,40.71,698,2007,vpdmax_h_pa,9.38
Humboldt,-123.93,40.71,698,2008,ppt_mm,1327.18
Humboldt,-123.93,40.71,698,2008,tmin_degrees_c,6.6
Humboldt,-123.93,40.71,698,2008,tmean_degrees_c,11.9
Humboldt,-123.93,40.71,698,2008,tmax_degrees_c,17.3
Humboldt,-123.93,40.71,698,2008,vpdmin_h_pa,2.11
Humboldt,-123.93,40.71,698,2008,vpdmax_h_pa,10.5
Humboldt,-123.93,40.71,698,2009,ppt_mm,1330.99
Humboldt,-123.93,40.71,698,2009,tmin_degrees_c,6.8
Humboldt,-123.93,40.71,698,2009,tmean_degrees_c,12
Humboldt,-123.93,40.71,698,2009,tmax_degrees_c,17.2
Humboldt,-123.93,40.71,698,2009,vpdmin_h_pa,2.01
Humboldt,-123.93,40.71,698,2009,vpdmax_h_pa,10.02
Humboldt,-123.93,40.71,698,2010,ppt_mm,2422.66
Humboldt,-123.93,40.71,698,2010,tmin_degrees_c,6.7
Humboldt,-123.93,40.71,698,2010,tmean_degrees_c,11.1
Humboldt,-123.93,40.71,698,2010,tmax_degrees_c,15.6
Humboldt,-123.93,40.71,698,2010,vpdmin_h_pa,1.32
Humboldt,-123.93,40.71,698,2010,vpdmax_h_pa,7.83
Humboldt,-123.93,40.71,698,2011,ppt_mm,1665.66
Humboldt,-123.93,40.71,698,2011,tmin_degrees_c,6.3
Humboldt,-123.93,40.71,698,2011,tmean_degrees_c,11.1
Humboldt,-123.93,40.71,698,2011,tmax_degrees_c,16
Humboldt,-123.93,40.71,698,2011,vpdmin_h_pa,1.52
Humboldt,-123.93,40.71,698,2011,vpdmax_h_pa,8.25
Humboldt,-123.93,40.71,698,2012,ppt_mm,2545.14
Humboldt,-123.93,40.71,698,2012,tmin_degrees_c,6.7
Humboldt,-123.93,40.71,698,2012,tmean_degrees_c,11.6
Humboldt,-123.93,40.71,698,2012,tmax_degrees_c,16.6
Humboldt,-123.93,40.71,698,2012,vpdmin_h_pa,1.81
Humboldt,-123.93,40.71,698,2012,vpdmax_h_pa,9.42
Humboldt,-123.93,40.71,698,2013,ppt_mm,769.31
Humboldt,-123.93,40.71,698,2013,tmin_degrees_c,7.2
Humboldt,-123.93,40.71,698,2013,tmean_degrees_c,12.4
Humboldt,-123.93,40.71,698,2013,tmax_degrees_c,17.6
Humboldt,-123.93,40.71,698,2013,vpdmin_h_pa,2.15
Humboldt,-123.93,40.71,698,2013,vpdmax_h_pa,10.29
Humboldt,-123.93,40.71,698,2014,ppt_mm,1599.74
Humboldt,-123.93,40.71,698,2014,tmin_degrees_c,8.8
Humboldt,-123.93,40.71,698,2014,tmean_degrees_c,13.6
Humboldt,-123.93,40.71,698,2014,tmax_degrees_c,18.5
Humboldt,-123.93,40.71,698,2014,vpdmin_h_pa,2.42
Humboldt,-123.93,40.71,698,2014,vpdmax_h_pa,10.48
Humboldt,-123.93,40.71,698,2015,ppt_mm,1256.16
Humboldt,-123.93,40.71,698,2015,tmin_degrees_c,8.7
Humboldt,-123.93,40.71,698,2015,tmean_degrees_c,13.7
Humboldt,-123.93,40.71,698,2015,tmax_degrees_c,18.6
Humboldt,-123.93,40.71,698,2015,vpdmin_h_pa,2.43
Humboldt,-123.93,40.71,698,2015,vpdmax_h_pa,11
Humboldt,-123.93,40.71,698,2016,ppt_mm,1896.49
Humboldt,-123.93,40.71,698,2016,tmin_degrees_c,7.9
Humboldt,-123.93,40.71,698,2016,tmean_degrees_c,12.6
Humboldt,-123.93,40.71,698,2016,tmax_degrees_c,17.3
Humboldt,-123.93,40.71,698,2016,vpdmin_h_pa,1.92
Humboldt,-123.93,40.71,698,2016,vpdmax_h_pa,9.36
Humboldt,-123.93,40.71,698,2017,ppt_mm,1863.37
Humboldt,-123.93,40.71,698,2017,tmin_degrees_c,8
Humboldt,-123.93,40.71,698,2017,tmean_degrees_c,12.5
Humboldt,-123.93,40.71,698,2017,tmax_degrees_c,17
Humboldt,-123.93,40.71,698,2017,vpdmin_h_pa,2.52
Humboldt,-123.93,40.71,698,2017,vpdmax_h_pa,10.15
Humboldt,-123.93,40.71,698,2018,ppt_mm,1331.04
Humboldt,-123.93,40.71,698,2018,tmin_degrees_c,7.8
Humboldt,-123.93,40.71,698,2018,tmean_degrees_c,12.6
Humboldt,-123.93,40.71,698,2018,tmax_degrees_c,17.3
Humboldt,-123.93,40.71,698,2018,vpdmin_h_pa,2.53
Humboldt,-123.93,40.71,698,2018,vpdmax_h_pa,10.3
Humboldt,-123.93,40.71,698,2019,ppt_mm,1670.45
Humboldt,-123.93,40.71,698,2019,tmin_degrees_c,7.6
Humboldt,-123.93,40.71,698,2019,tmean_degrees_c,12
Humboldt,-123.93,40.71,698,2019,tmax_degrees_c,16.4
Humboldt,-123.93,40.71,698,2019,vpdmin_h_pa,1.91
Humboldt,-123.93,40.71,698,2019,vpdmax_h_pa,9.34
Humboldt,-123.93,40.71,698,2020,ppt_mm,1210.15
Humboldt,-123.93,40.71,698,2020,tmin_degrees_c,8.8
Humboldt,-123.93,40.71,698,2020,tmean_degrees_c,13.3
Humboldt,-123.93,40.71,698,2020,tmax_degrees_c,17.8
Humboldt,-123.93,40.71,698,2020,vpdmin_h_pa,2.82
Humboldt,-123.93,40.71,698,2020,vpdmax_h_pa,12.3
Humboldt,-123.93,40.71,698,2021,ppt_mm,1267.33
Humboldt,-123.93,40.71,698,2021,tmin_degrees_c,8.2
Humboldt,-123.93,40.71,698,2021,tmean_degrees_c,12.5
Humboldt,-123.93,40.71,698,2021,tmax_degrees_c,16.8
Humboldt,-123.93,40.71,698,2021,vpdmin_h_pa,2.52
Humboldt,-123.93,40.71,698,2021,vpdmax_h_pa,11.91
Humboldt,-123.93,40.71,698,2022,ppt_mm,1202.56
Humboldt,-123.93,40.71,698,2022,tmin_degrees_c,8.3
Humboldt,-123.93,40.71,698,2022,tmean_degrees_c,12.5
Humboldt,-123.93,40.71,698,2022,tmax_degrees_c,16.8
Humboldt,-123.93,40.71,698,2022,vpdmin_h_pa,2.58
Humboldt,-123.93,40.71,698,2022,vpdmax_h_pa,11.37
Humboldt,-123.93,40.71,698,2023,ppt_mm,1674.91
Humboldt,-123.93,40.71,698,2023,tmin_degrees_c,7.9
Humboldt,-123.93,40.71,698,2023,tmean_degrees_c,11.9
Humboldt,-123.93,40.71,698,2023,tmax_degrees_c,15.9
Humboldt,-123.93,40.71,698,2023,vpdmin_h_pa,2.28
Humboldt,-123.93,40.71,698,2023,vpdmax_h_pa,10.41
Humboldt,-123.93,40.71,698,2024,ppt_mm,2225.27
Humboldt,-123.93,40.71,698,2024,tmin_degrees_c,8.3
Humboldt,-123.93,40.71,698,2024,tmean_degrees_c,12.2
Humboldt,-123.93,40.71,698,2024,tmax_degrees_c,16.2
Humboldt,-123.93,40.71,698,2024,vpdmin_h_pa,2.42
Humboldt,-123.93,40.71,698,2024,vpdmax_h_pa,10.67
Riverside,-116,33.73,881,2000,ppt_mm,87.08
Riverside,-116,33.73,881,2000,tmin_degrees_c,10.7
Riverside,-116,33.73,881,2000,tmean_degrees_c,18.2
Riverside,-116,33.73,881,2000,tmax_degrees_c,25.7
Riverside,-116,33.73,881,2000,vpdmin_h_pa,6.53
Riverside,-116,33.73,881,2000,vpdmax_h_pa,28.99
Riverside,-116,33.73,881,2001,ppt_mm,120.32
Riverside,-116,33.73,881,2001,tmin_degrees_c,10.6
Riverside,-116,33.73,881,2001,tmean_degrees_c,18.1
Riverside,-116,33.73,881,2001,tmax_degrees_c,25.5
Riverside,-116,33.73,881,2001,vpdmin_h_pa,6.33
Riverside,-116,33.73,881,2001,vpdmax_h_pa,29.48
Riverside,-116,33.73,881,2002,ppt_mm,24.18
Riverside,-116,33.73,881,2002,tmin_degrees_c,10.1
Riverside,-116,33.73,881,2002,tmean_degrees_c,17.9
Riverside,-116,33.73,881,2002,tmax_degrees_c,25.8
Riverside,-116,33.73,881,2002,vpdmin_h_pa,6.95
Riverside,-116,33.73,881,2002,vpdmax_h_pa,30.11
Riverside,-116,33.73,881,2003,ppt_mm,169.25
Riverside,-116,33.73,881,2003,tmin_degrees_c,11.4
Riverside,-116,33.73,881,2003,tmean_degrees_c,18.5
Riverside,-116,33.73,881,2003,tmax_degrees_c,25.7
Riverside,-116,33.73,881,2003,vpdmin_h_pa,6.09
Riverside,-116,33.73,881,2003,vpdmax_h_pa,28.05
Riverside,-116,33.73,881,2004,ppt_mm,208.13
Riverside,-116,33.73,881,2004,tmin_degrees_c,10.7
Riverside,-116,33.73,881,2004,tmean_degrees_c,17.9
Riverside,-116,33.73,881,2004,tmax_degrees_c,25.1
Riverside,-116,33.73,881,2004,vpdmin_h_pa,6.06
Riverside,-116,33.73,881,2004,vpdmax_h_pa,28.04
Riverside,-116,33.73,881,2005,ppt_mm,303.77
Riverside,-116,33.73,881,2005,tmin_degrees_c,10.5
Riverside,-116,33.73,881,2005,tmean_degrees_c,17.8
Riverside,-116,33.73,881,2005,tmax_degrees_c,25
Riverside,-116,33.73,881,2005,vpdmin_h_pa,4.96
Riverside,-116,33.73,881,2005,vpdmax_h_pa,27.15
Riverside,-116,33.73,881,2006,ppt_mm,63.48
Riverside,-116,33.73,881,2006,tmin_degrees_c,10.8
Riverside,-116,33.73,881,2006,tmean_degrees_c,18.2
Riverside,-116,33.73,881,2006,tmax_degrees_c,25.5
Riverside,-116,33.73,881,2006,vpdmin_h_pa,6.41
Riverside,-116,33.73,881,2006,vpdmax_h_pa,28.96
Riverside,-116,33.73,881,2007,ppt_mm,64.09
Riverside,-116,33.73,881,2007,tmin_degrees_c,10.9
Riverside,-116,33.73,881,2007,tmean_degrees_c,18.3
Riverside,-116,33.73,881,2007,tmax_degrees_c,25.7
Riverside,-116,33.73,881,2007,vpdmin_h_pa,7.07
Riverside,-116,33.73,881,2007,vpdmax_h_pa,30.01
Riverside,-116,33.73,881,2008,ppt_mm,165
Riverside,-116,33.73,881,2008,tmin_degrees_c,10.7
Riverside,-116,33.73,881,2008,tmean_degrees_c,18.1
Riverside,-116,33.73,881,2008,tmax_degrees_c,25.5
Riverside,-116,33.73,881,2008,vpdmin_h_pa,6.42
Riverside,-116,33.73,881,2008,vpdmax_h_pa,29.63
Riverside,-116,33.73,881,2009,ppt_mm,73.77
Riverside,-116,33.73,881,2009,tmin_degrees_c,10.7
Riverside,-116,33.73,881,2009,tmean_degrees_c,18
Riverside,-116,33.73,881,2009,tmax_degrees_c,25.4
Riverside,-116,33.73,881,2009,vpdmin_h_pa,6.95
Riverside,-116,33.73,881,2009,vpdmax_h_pa,29.89
Riverside,-116,33.73,881,2010,ppt_mm,290.67
Riverside,-116,33.73,881,2010,tmin_degrees_c,10.3
Riverside,-116,33.73,881,2010,tmean_degrees_c,17.5
Riverside,-116,33.73,881,2010,tmax_degrees_c,24.6
Riverside,-116,33.73,881,2010,vpdmin_h_pa,5.76
Riverside,-116,33.73,881,2010,vpdmax_h_pa,27.27
Riverside,-116,33.73,881,2011,ppt_mm,108.95
Riverside,-116,33.73,881,2011,tmin_degrees_c,9.9
Riverside,-116,33.73,881,2011,tmean_degrees_c,17.2
Riverside,-116,33.73,881,2011,tmax_degrees_c,24.6
Riverside,-116,33.73,881,2011,vpdmin_h_pa,5.7
Riverside,-116,33.73,881,2011,vpdmax_h_pa,27.83
Riverside,-116,33.73,881,2012,ppt_mm,104.55
Riverside,-116,33.73,881,2012,tmin_degrees_c,11.4
Riverside,-116,33.73,881,2012,tmean_degrees_c,18.8
Riverside,-116,33.73,881,2012,tmax_degrees_c,26.2
Riverside,-116,33.73,881,2012,vpdmin_h_pa,6.6
Riverside,-116,33.73,881,2012,vpdmax_h_pa,30.42
Riverside,-116,33.73,881,2013,ppt_mm,83.41
Riverside,-116,33.73,881,2013,tmin_degrees_c,11
Riverside,-116,33.73,881,2013,tmean_degrees_c,18.2
Riverside,-116,33.73,881,2013,tmax_degrees_c,25.4
Riverside,-116,33.73,881,2013,vpdmin_h_pa,7.09
Riverside,-116,33.73,881,2013,vpdmax_h_pa,30.06
Riverside,-116,33.73,881,2014,ppt_mm,83.83
Riverside,-116,33.73,881,2014,tmin_degrees_c,12.4
Riverside,-116,33.73,881,2014,tmean_degrees_c,19.5
Riverside,-116,33.73,881,2014,tmax_degrees_c,26.5
Riverside,-116,33.73,881,2014,vpdmin_h_pa,7.41
Riverside,-116,33.73,881,2014,vpdmax_h_pa,30.99
Riverside,-116,33.73,881,2015,ppt_mm,108.63
Riverside,-116,33.73,881,2015,tmin_degrees_c,11.9
Riverside,-116,33.73,881,2015,tmean_degrees_c,18.8
Riverside,-116,33.73,881,2015,tmax_degrees_c,25.8
Riverside,-116,33.73,881,2015,vpdmin_h_pa,6.75
Riverside,-116,33.73,881,2015,vpdmax_h_pa,29.56
Riverside,-116,33.73,881,2016,ppt_mm,161.7
Riverside,-116,33.73,881,2016,tmin_degrees_c,11.8
Riverside,-116,33.73,881,2016,tmean_degrees_c,18.9
Riverside,-116,33.73,881,2016,tmax_degrees_c,26.1
Riverside,-116,33.73,881,2016,vpdmin_h_pa,7.25
Riverside,-116,33.73,881,2016,vpdmax_h_pa,30.41
Riverside,-116,33.73,881,2017,ppt_mm,188.21
Riverside,-116,33.73,881,2017,tmin_degrees_c,11.9
Riverside,-116,33.73,881,2017,tmean_degrees_c,19.2
Riverside,-116,33.73,881,2017,tmax_degrees_c,26.4
Riverside,-116,33.73,881,2017,vpdmin_h_pa,6.84
Riverside,-116,33.73,881,2017,vpdmax_h_pa,30.65
Riverside,-116,33.73,881,2018,ppt_mm,118.2
Riverside,-116,33.73,881,2018,tmin_degrees_c,11.9
Riverside,-116,33.73,881,2018,tmean_degrees_c,18.9
Riverside,-116,33.73,881,2018,tmax_degrees_c,26
Riverside,-116,33.73,881,2018,vpdmin_h_pa,7.08
Riverside,-116,33.73,881,2018,vpdmax_h_pa,30.04
Riverside,-116,33.73,881,2019,ppt_mm,269.54
Riverside,-116,33.73,881,2019,tmin_degrees_c,10.5
Riverside,-116,33.73,881,2019,tmean_degrees_c,17.4
Riverside,-116,33.73,881,2019,tmax_degrees_c,24.3
Riverside,-116,33.73,881,2019,vpdmin_h_pa,5.9
Riverside,-116,33.73,881,2019,vpdmax_h_pa,27.53
Riverside,-116,33.73,881,2020,ppt_mm,117.32
Riverside,-116,33.73,881,2020,tmin_degrees_c,12
Riverside,-116,33.73,881,2020,tmean_degrees_c,19.2
Riverside,-116,33.73,881,2020,tmax_degrees_c,26.4
Riverside,-116,33.73,881,2020,vpdmin_h_pa,8.16
Riverside,-116,33.73,881,2020,vpdmax_h_pa,32.51
Riverside,-116,33.73,881,2021,ppt_mm,86.01
Riverside,-116,33.73,881,2021,tmin_degrees_c,12.9
Riverside,-116,33.73,881,2021,tmean_degrees_c,19.5
Riverside,-116,33.73,881,2021,tmax_degrees_c,26.2
Riverside,-116,33.73,881,2021,vpdmin_h_pa,9.24
Riverside,-116,33.73,881,2021,vpdmax_h_pa,31.34
Riverside,-116,33.73,881,2022,ppt_mm,99.14
Riverside,-116,33.73,881,2022,tmin_degrees_c,12.8
Riverside,-116,33.73,881,2022,tmean_degrees_c,19.3
Riverside,-116,33.73,881,2022,tmax_degrees_c,25.7
Riverside,-116,33.73,881,2022,vpdmin_h_pa,8.61
Riverside,-116,33.73,881,2022,vpdmax_h_pa,30.01
Riverside,-116,33.73,881,2023,ppt_mm,180.09
Riverside,-116,33.73,881,2023,tmin_degrees_c,11.8
Riverside,-116,33.73,881,2023,tmean_degrees_c,18.3
Riverside,-116,33.73,881,2023,tmax_degrees_c,24.8
Riverside,-116,33.73,881,2023,vpdmin_h_pa,7.84
Riverside,-116,33.73,881,2023,vpdmax_h_pa,28.92
Riverside,-116,33.73,881,2024,ppt_mm,75.15
Riverside,-116,33.73,881,2024,tmin_degrees_c,13
Riverside,-116,33.73,881,2024,tmean_degrees_c,19.7
Riverside,-116,33.73,881,2024,tmax_degrees_c,26.4
Riverside,-116,33.73,881,2024,vpdmin_h_pa,9.15
Riverside,-116,33.73,881,2024,vpdmax_h_pa,31.85
Kern,-118.73,35.35,306,2000,ppt_mm,181.53
Kern,-118.73,35.35,306,2000,tmin_degrees_c,10.5
Kern,-118.73,35.35,306,2000,tmean_degrees_c,17.8
Kern,-118.73,35.35,306,2000,tmax_degrees_c,25.2
Kern,-118.73,35.35,306,2000,vpdmin_h_pa,3.18
Kern,-118.73,35.35,306,2000,vpdmax_h_pa,24.29
Kern,-118.73,35.35,306,2001,ppt_mm,259.86
Kern,-118.73,35.35,306,2001,tmin_degrees_c,11.1
Kern,-118.73,35.35,306,2001,tmean_degrees_c,18.4
Kern,-118.73,35.35,306,2001,tmax_degrees_c,25.7
Kern,-118.73,35.35,306,2001,vpdmin_h_pa,3.75
Kern,-118.73,35.35,306,2001,vpdmax_h_pa,25.96
Kern,-118.73,35.35,306,2002,ppt_mm,135.17
Kern,-118.73,35.35,306,2002,tmin_degrees_c,10.4
Kern,-118.73,35.35,306,2002,tmean_degrees_c,17.9
Kern,-118.73,35.35,306,2002,tmax_degrees_c,25.4
Kern,-118.73,35.35,306,2002,vpdmin_h_pa,4.21
Kern,-118.73,35.35,306,2002,vpdmax_h_pa,26.33
Kern,-118.73,35.35,306,2003,ppt_mm,236.53
Kern,-118.73,35.35,306,2003,tmin_degrees_c,11
Kern,-118.73,35.35,306,2003,tmean_degrees_c,18.2
Kern,-118.73,35.35,306,2003,tmax_degrees_c,25.5
Kern,-118.73,35.35,306,2003,vpdmin_h_pa,4.01
Kern,-118.73,35.35,306,2003,vpdmax_h_pa,25.79
Kern,-118.73,35.35,306,2004,ppt_mm,224.64
Kern,-118.73,35.35,306,2004,tmin_degrees_c,10.7
Kern,-118.73,35.35,306,2004,tmean_degrees_c,17.8
Kern,-118.73,35.35,306,2004,tmax_degrees_c,24.9
Kern,-118.73,35.35,306,2004,vpdmin_h_pa,4.26
Kern,-118.73,35.35,306,2004,vpdmax_h_pa,25.36
Kern,-118.73,35.35,306,2005,ppt_mm,313.21
Kern,-118.73,35.35,306,2005,tmin_degrees_c,10.9
Kern,-118.73,35.35,306,2005,tmean_degrees_c,17.8
Kern,-118.73,35.35,306,2005,tmax_degrees_c,24.7
Kern,-118.73,35.35,306,2005,vpdmin_h_pa,3.56
Kern,-118.73,35.35,306,2005,vpdmax_h_pa,24.14
Kern,-118.73,35.35,306,2006,ppt_mm,213.19
Kern,-118.73,35.35,306,2006,tmin_degrees_c,10.4
Kern,-118.73,35.35,306,2006,tmean_degrees_c,17.7
Kern,-118.73,35.35,306,2006,tmax_degrees_c,25
Kern,-118.73,35.35,306,2006,vpdmin_h_pa,4.04
Kern,-118.73,35.35,306,2006,vpdmax_h_pa,25.48
Kern,-118.73,35.35,306,2007,ppt_mm,118.91
Kern,-118.73,35.35,306,2007,tmin_degrees_c,10.3
Kern,-118.73,35.35,306,2007,tmean_degrees_c,17.6
Kern,-118.73,35.35,306,2007,tmax_degrees_c,25
Kern,-118.73,35.35,306,2007,vpdmin_h_pa,4.41
Kern,-118.73,35.35,306,2007,vpdmax_h_pa,25.81
Kern,-118.73,35.35,306,2008,ppt_mm,188.36
Kern,-118.73,35.35,306,2008,tmin_degrees_c,10.6
Kern,-118.73,35.35,306,2008,tmean_degrees_c,17.8
Kern,-118.73,35.35,306,2008,tmax_degrees_c,25.1
Kern,-118.73,35.35,306,2008,vpdmin_h_pa,4.82
Kern,-118.73,35.35,306,2008,vpdmax_h_pa,26.81
Kern,-118.73,35.35,306,2009,ppt_mm,148.34
Kern,-118.73,35.35,306,2009,tmin_degrees_c,10.5
Kern,-118.73,35.35,306,2009,tmean_degrees_c,17.7
Kern,-118.73,35.35,306,2009,tmax_degrees_c,24.9
Kern,-118.73,35.35,306,2009,vpdmin_h_pa,4.75
Kern,-118.73,35.35,306,2009,vpdmax_h_pa,25.95
Kern,-118.73,35.35,306,2010,ppt_mm,462.2
Kern,-118.73,35.35,306,2010,tmin_degrees_c,10.3
Kern,-118.73,35.35,306,2010,tmean_degrees_c,17.2
Kern,-118.73,35.35,306,2010,tmax_degrees_c,24.2
Kern,-118.73,35.35,306,2010,vpdmin_h_pa,3.4
Kern,-118.73,35.35,306,2010,vpdmax_h_pa,23.4
Kern,-118.73,35.35,306,2011,ppt_mm,210.91
Kern,-118.73,35.35,306,2011,tmin_degrees_c,9.7
Kern,-118.73,35.35,306,2011,tmean_degrees_c,17
Kern,-118.73,35.35,306,2011,tmax_degrees_c,24.2
Kern,-118.73,35.35,306,2011,vpdmin_h_pa,3.32
Kern,-118.73,35.35,306,2011,vpdmax_h_pa,24.02
Kern,-118.73,35.35,306,2012,ppt_mm,178.37
Kern,-118.73,35.35,306,2012,tmin_degrees_c,10.7
Kern,-118.73,35.35,306,2012,tmean_degrees_c,18.4
Kern,-118.73,35.35,306,2012,tmax_degrees_c,26.1
Kern,-118.73,35.35,306,2012,vpdmin_h_pa,4.66
Kern,-118.73,35.35,306,2012,vpdmax_h_pa,28.36
Kern,-118.73,35.35,306,2013,ppt_mm,92.93
Kern,-118.73,35.35,306,2013,tmin_degrees_c,10.3
Kern,-118.73,35.35,306,2013,tmean_degrees_c,18
Kern,-118.73,35.35,306,2013,tmax_degrees_c,25.8
Kern,-118.73,35.35,306,2013,vpdmin_h_pa,4.72
Kern,-118.73,35.35,306,2013,vpdmax_h_pa,27.5
Kern,-118.73,35.35,306,2014,ppt_mm,190.32
Kern,-118.73,35.35,306,2014,tmin_degrees_c,12
Kern,-118.73,35.35,306,2014,tmean_degrees_c,19.7
Kern,-118.73,35.35,306,2014,tmax_degrees_c,27.3
Kern,-118.73,35.35,306,2014,vpdmin_h_pa,5.7
Kern,-118.73,35.35,306,2014,vpdmax_h_pa,29.33
Kern,-118.73,35.35,306,2015,ppt_mm,194.72
Kern,-118.73,35.35,306,2015,tmin_degrees_c,11.6
Kern,-118.73,35.35,306,2015,tmean_degrees_c,19
Kern,-118.73,35.35,306,2015,tmax_degrees_c,26.4
Kern,-118.73,35.35,306,2015,vpdmin_h_pa,4.74
Kern,-118.73,35.35,306,2015,vpdmax_h_pa,27.94
Kern,-118.73,35.35,306,2016,ppt_mm,285.71
Kern,-118.73,35.35,306,2016,tmin_degrees_c,11.3
Kern,-118.73,35.35,306,2016,tmean_degrees_c,19.1
Kern,-118.73,35.35,306,2016,tmax_degrees_c,26.9
Kern,-118.73,35.35,306,2016,vpdmin_h_pa,4.52
Kern,-118.73,35.35,306,2016,vpdmax_h_pa,28.58
Kern,-118.73,35.35,306,2017,ppt_mm,297.59
Kern,-118.73,35.35,306,2017,tmin_degrees_c,11.6
Kern,-118.73,35.35,306,2017,tmean_degrees_c,18.8
Kern,-118.73,35.35,306,2017,tmax_degrees_c,26.1
Kern,-118.73,35.35,306,2017,vpdmin_h_pa,5.03
Kern,-118.73,35.35,306,2017,vpdmax_h_pa,27.49
Kern,-118.73,35.35,306,2018,ppt_mm,200.65
Kern,-118.73,35.35,306,2018,tmin_degrees_c,11.4
Kern,-118.73,35.35,306,2018,tmean_degrees_c,18.6
Kern,-118.73,35.35,306,2018,tmax_degrees_c,25.8
Kern,-118.73,35.35,306,2018,vpdmin_h_pa,5.27
Kern,-118.73,35.35,306,2018,vpdmax_h_pa,27.09
Kern,-118.73,35.35,306,2019,ppt_mm,366.67
Kern,-118.73,35.35,306,2019,tmin_degrees_c,10.8
Kern,-118.73,35.35,306,2019,tmean_degrees_c,18
Kern,-118.73,35.35,306,2019,tmax_degrees_c,25.2
Kern,-118.73,35.35,306,2019,vpdmin_h_pa,4.38
Kern,-118.73,35.35,306,2019,vpdmax_h_pa,25.76
Kern,-118.73,35.35,306,2020,ppt_mm,169.44
Kern,-118.73,35.35,306,2020,tmin_degrees_c,11.6
Kern,-118.73,35.35,306,2020,tmean_degrees_c,18.6
Kern,-118.73,35.35,306,2020,tmax_degrees_c,25.7
Kern,-118.73,35.35,306,2020,vpdmin_h_pa,5.66
Kern,-118.73,35.35,306,2020,vpdmax_h_pa,26.99
Kern,-118.73,35.35,306,2021,ppt_mm,171.86
Kern,-118.73,35.35,306,2021,tmin_degrees_c,12.6
Kern,-118.73,35.35,306,2021,tmean_degrees_c,19.4
Kern,-118.73,35.35,306,2021,tmax_degrees_c,26.2
Kern,-118.73,35.35,306,2021,vpdmin_h_pa,7.08
Kern,-118.73,35.35,306,2021,vpdmax_h_pa,29.29
Kern,-118.73,35.35,306,2022,ppt_mm,125.98
Kern,-118.73,35.35,306,2022,tmin_degrees_c,13.8
Kern,-118.73,35.35,306,2022,tmean_degrees_c,20
Kern,-118.73,35.35,306,2022,tmax_degrees_c,26.2
Kern,-118.73,35.35,306,2022,vpdmin_h_pa,8.81
Kern,-118.73,35.35,306,2022,vpdmax_h_pa,28.9
Kern,-118.73,35.35,306,2023,ppt_mm,379.34
Kern,-118.73,35.35,306,2023,tmin_degrees_c,12.8
Kern,-118.73,35.35,306,2023,tmean_degrees_c,18.4
Kern,-118.73,35.35,306,2023,tmax_degrees_c,24
Kern,-118.73,35.35,306,2023,vpdmin_h_pa,5.92
Kern,-118.73,35.35,306,2023,vpdmax_h_pa,23.3
Kern,-118.73,35.35,306,2024,ppt_mm,220.47
Kern,-118.73,35.35,306,2024,tmin_degrees_c,13.5
Kern,-118.73,35.35,306,2024,tmean_degrees_c,19.5
Kern,-118.73,35.35,306,2024,tmax_degrees_c,25.4
Kern,-118.73,35.35,306,2024,vpdmin_h_pa,6.49
Kern,-118.73,35.35,306,2024,vpdmax_h_pa,26.79
Colusa,-122.24,39.18,41,2000,ppt_mm,427.23
Colusa,-122.24,39.18,41,2000,tmin_degrees_c,8.9
Colusa,-122.24,39.18,41,2000,tmean_degrees_c,16.2
Colusa,-122.24,39.18,41,2000,tmax_degrees_c,23.4
Colusa,-122.24,39.18,41,2000,vpdmin_h_pa,1.2
Colusa,-122.24,39.18,41,2000,vpdmax_h_pa,20.17
Colusa,-122.24,39.18,41,2001,ppt_mm,559.01
Colusa,-122.24,39.18,41,2001,tmin_degrees_c,9.4
Colusa,-122.24,39.18,41,2001,tmean_degrees_c,16.8
Colusa,-122.24,39.18,41,2001,tmax_degrees_c,24.2
Colusa,-122.24,39.18,41,2001,vpdmin_h_pa,1.63
Colusa,-122.24,39.18,41,2001,vpdmax_h_pa,22.48
Colusa,-122.24,39.18,41,2002,ppt_mm,348.77
Colusa,-122.24,39.18,41,2002,tmin_degrees_c,8.8
Colusa,-122.24,39.18,41,2002,tmean_degrees_c,16.5
Colusa,-122.24,39.18,41,2002,tmax_degrees_c,24.1
Colusa,-122.24,39.18,41,2002,vpdmin_h_pa,1.7
Colusa,-122.24,39.18,41,2002,vpdmax_h_pa,21.97
Colusa,-122.24,39.18,41,2003,ppt_mm,485.93
Colusa,-122.24,39.18,41,2003,tmin_degrees_c,9.5
Colusa,-122.24,39.18,41,2003,tmean_degrees_c,16.6
Colusa,-122.24,39.18,41,2003,tmax_degrees_c,23.8
Colusa,-122.24,39.18,41,2003,vpdmin_h_pa,1.5
